Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Z-score,Combined Score,Genes
GO_Biological_Process_2018,protein targeting to membrane (GO:0006612),2/29,0.0198706895953981,0.2165499641620943,0.0350429687935272,0.3570145462927209,-2.6600762004262424,10.423533909086814,CG4676;Patsas
GO_Biological_Process_2018,pyrimidine nucleobase biosynthetic process (GO:0019856),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-3.820500300687955,10.41223018947376,CRMP
GO_Biological_Process_2018,regulation of cysteine-type endopeptidase activity (GO:2000116),1/6,0.0441700583670561,0.2464024778456183,0.065021420657199,0.3570145462927209,-3.312389324916798,10.333687913147353,hid
GO_Biological_Process_2018,muscle organ morphogenesis (GO:0048644),1/8,0.0584583682884511,0.2464024778456183,0.0828200924317979,0.3570145462927209,-3.6033099245668176,10.23138388624221,pcs
GO_Biological_Process_2018,transcription from RNA polymerase I promoter (GO:0006360),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-3.71942532070485,10.136764707167412,Myc
GO_Biological_Process_2018,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000480)",1/6,0.0441700583670561,0.2464024778456183,0.065021420657199,0.3570145462927209,-3.211602327608255,10.019261898048455,CG6999
GO_Biological_Process_2018,transcription initiation from RNA polymerase III promoter (GO:0006384),1/7,0.0513409341930918,0.2464024778456183,0.0739629548245583,0.3570145462927209,-3.37313792085175,10.0157468028222,Trf
GO_Biological_Process_2018,pteridine-containing compound biosynthetic process (GO:0042559),1/10,0.0725344908913629,0.253159595660051,0.100284315037696,0.3642981240144876,-3.807338007811527,9.989286436916805,se
GO_Biological_Process_2018,regulation of histone H3-K4 methylation (GO:0051569),1/8,0.0584583682884511,0.2464024778456183,0.0828200924317979,0.3570145462927209,-3.5119843947726617,9.97207048453675,yki
GO_Biological_Process_2018,RNA transport (GO:0050658),3/52,0.0069857467177395,0.1565573413981088,0.0154119106634801,0.3429150122624323,-1.9892358381636763,9.874334733757152,Arl1;AP-2mu;Bet3
GO_Biological_Process_2018,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),2/26,0.0161405729341392,0.2058514486613861,0.0290130563230505,0.3570145462927209,-2.390004276757823,9.862159342086658,hid;Cyt-c-p
GO_Biological_Process_2018,protein acylation (GO:0043543),2/26,0.0161405729341392,0.2058514486613861,0.0290130563230505,0.3570145462927209,-2.3816545247731566,9.827704765858288,CG4676;Patsas
GO_Biological_Process_2018,female germ-line sex determination (GO:0019099),1/6,0.0441700583670561,0.2464024778456183,0.065021420657199,0.3570145462927209,-3.135120090598549,9.780659641299088,Sxl
GO_Biological_Process_2018,negative regulation of protein tyrosine kinase activity (GO:0061099),1/7,0.0513409341930918,0.2464024778456183,0.0739629548245583,0.3570145462927209,-3.263615879726733,9.690546630467711,pcs
GO_Biological_Process_2018,hippo signaling (GO:0035329),1/7,0.0513409341930918,0.2464024778456183,0.0739629548245583,0.3570145462927209,-3.2606759178721085,9.68181709902346,yki
GO_Biological_Process_2018,"mating behavior, sex discrimination (GO:0048047)",1/10,0.0725344908913629,0.253159595660051,0.100284315037696,0.3642981240144876,-3.6621958088550106,9.60847785189338,fru
GO_Biological_Process_2018,regulation of cell motility (GO:2000145),1/8,0.0584583682884511,0.2464024778456183,0.0828200924317979,0.3570145462927209,-3.3727895697078774,9.57683507042306,Arl1
GO_Biological_Process_2018,positive regulation of R7 cell differentiation (GO:0045678),1/8,0.0584583682884511,0.2464024778456183,0.0828200924317979,0.3570145462927209,-3.3727270838336194,9.576657645505309,Nf-YB
GO_Biological_Process_2018,protein palmitoylation (GO:0018345),2/27,0.0173470321905662,0.2058514486613861,0.0309723754884806,0.3570145462927209,-2.349546089976902,9.52584422715312,CG4676;Patsas
GO_Biological_Process_2018,positive regulation of histone methylation (GO:0031062),1/10,0.0725344908913629,0.253159595660051,0.100284315037696,0.3642981240144876,-3.578418620136484,9.388672220433294,yki
GO_Biological_Process_2018,regulation of imaginal disc-derived wing size (GO:0044719),2/27,0.0173470321905662,0.2058514486613861,0.0309723754884806,0.3570145462927209,-2.3125548349827207,9.375869330152936,Myc;fru
GO_Biological_Process_2018,muscle cell fate specification (GO:0042694),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-3.40605701857144,9.28272396928026,pcs
GO_Biological_Process_2018,regulation of actin polymerization or depolymerization (GO:0008064),2/21,0.0106871467810509,0.1630553251737481,0.0200224555342641,0.3563997085099013,-2.042401942249047,9.269877257482891,HSPC300;Cdc42
GO_Biological_Process_2018,plasma membrane bounded cell projection morphogenesis (GO:0120039),2/28,0.0185906100175774,0.2100315071212769,0.032982721717062,0.3570145462927209,-2.3205912023766686,9.247784899123724,CG1463;Cdc42
GO_Biological_Process_2018,folic acid-containing compound metabolic process (GO:0006760),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-3.3279163090307544,9.069762579181711,CG5412
GO_Biological_Process_2018,neuromuscular process controlling posture (GO:0050884),1/7,0.0513409341930918,0.2464024778456183,0.0739629548245583,0.3570145462927209,-3.053390151449812,9.06633033238973,Calx
GO_Biological_Process_2018,delamination (GO:0060232),1/7,0.0513409341930918,0.2464024778456183,0.0739629548245583,0.3570145462927209,-3.0420989070613147,9.032803614082455,disco-r
GO_Biological_Process_2018,"primary sex determination, germ-line (GO:0007542)",1/7,0.0513409341930918,0.2464024778456183,0.0739629548245583,0.3570145462927209,-3.027146758095744,8.988406692962963,Sxl
GO_Biological_Process_2018,regulation of cellular carbohydrate metabolic process (GO:0010675),1/8,0.0584583682884511,0.2464024778456183,0.0828200924317979,0.3570145462927209,-3.126353425267413,8.87709431817041,Myc
GO_Biological_Process_2018,neuromuscular process (GO:0050905),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-3.235906985257768,8.819004253490798,Calx
GO_Biological_Process_2018,protein N-linked glycosylation (GO:0006487),2/27,0.0173470321905662,0.2058514486613861,0.0309723754884806,0.3570145462927209,-2.1566909102755134,8.743944945384566,CG33774;FucT6
GO_Biological_Process_2018,protein glycosylation (GO:0006486),3/52,0.0069857467177395,0.1565573413981088,0.0154119106634801,0.3429150122624323,-1.7607566517554591,8.74019069562546,CG33774;FucTA;FucT6
GO_Biological_Process_2018,negative regulation of RNA splicing (GO:0033119),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-3.194189809100619,8.705310023202465,Sxl
GO_Biological_Process_2018,cellular protein complex localization (GO:0034629),1/8,0.0584583682884511,0.2464024778456183,0.0828200924317979,0.3570145462927209,-3.0611258709425884,8.691884563187086,Cdc42
GO_Biological_Process_2018,neuron projection development (GO:0031175),3/45,0.0046596292095914,0.1421857447680278,0.0106546414178867,0.3160876953973058,-1.6017140127948637,8.599313269577733,CG1463;M6;Cdc42
GO_Biological_Process_2018,positive regulation of MyD88-dependent toll-like receptor signaling pathway (GO:0034126),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-3.154961751793963,8.5983995323201,ubl
GO_Biological_Process_2018,regulation of vesicle-mediated transport (GO:0060627),2/34,0.0267975150304639,0.2464024778456183,0.0460544333322296,0.3570145462927209,-2.2983642433133613,8.31880553937865,Rab21;Arl1
GO_Biological_Process_2018,nephrocyte filtration (GO:0097206),1/8,0.0584583682884511,0.2464024778456183,0.0828200924317979,0.3570145462927209,-2.916658243629789,8.281677341184245,Cdc42
GO_Biological_Process_2018,positive regulation of toll-like receptor signaling pathway (GO:0034123),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-3.034745570809509,8.270767429088966,ubl
GO_Biological_Process_2018,female somatic sex determination (GO:0019101),1/7,0.0513409341930918,0.2464024778456183,0.0739629548245583,0.3570145462927209,-2.7795871477382166,8.253336134294486,Sxl
GO_Biological_Process_2018,positive regulation of immune response (GO:0050778),2/37,0.031353667159509,0.2464024778456183,0.053191536666178,0.3570145462927209,-2.382440405301133,8.249018942614658,Hr78;key
GO_Biological_Process_2018,ATP metabolic process (GO:0046034),1/14,0.100062649199297,0.2665431238615617,0.1342341083911744,0.3737149220601062,-3.495814237862894,8.047220338104049,Cyt-c-p
GO_Biological_Process_2018,imaginal disc-derived wing expansion (GO:0048526),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-2.951223085129259,8.043138773558383,disco-r
GO_Biological_Process_2018,protein localization to membrane (GO:0072657),2/38,0.0329356469751218,0.2464024778456183,0.0556528454370754,0.3570145462927209,-2.346046324425472,8.007524641408386,Arl1;Cdc42
