group,names,scores,logfoldchanges,pvals,pvals_adj
0,pros,72.35067,2.8654408,0.0,0.0
0,lncRNA:mimi,70.4073,1.591117,0.0,0.0
0,dati,43.710934,2.429651,0.0,0.0
0,lncRNA:noe,39.520092,0.46610686,0.0,0.0
0,lncRNA:Hsromega,38.682415,0.9115484,0.0,0.0
0,IA-2,37.341694,0.9961126,3.458212649865959e-305,5.0489904688043e-302
0,bru3,36.074467,1.3387638,5.70337862187239e-285,7.494239509140321e-282
0,Dop2R,32.380886,1.2329459,5.100723987048935e-230,4.468234212654867e-227
0,miple1,31.715607,0.7099493,9.46768057945716e-221,7.317960165533358e-218
0,His4r,30.495865,0.47527963,2.9565025299914765e-204,2.158246846893778e-201
0,jdp,29.970493,1.0420603,2.379575742120461e-197,1.645664486919098e-194
0,7B2,29.467503,0.7673678,7.513337578695794e-191,4.487511626548306e-188
0,CG2269,28.98917,0.8663692,9.01000832005007e-185,4.735660373018317e-182
0,heca,27.453516,0.9909213,6.307448779499485e-166,2.7626625654207747e-163
0,jim,24.458992,0.51591825,4.0375520466082775e-132,1.2631769974388754e-129
0,lncRNA:CR44024,24.270464,1.7798405,4.021394675912644e-130,1.200934682761185e-127
0,Ddc,23.671417,1.1574414,7.104552676385708e-124,1.9051800442389428e-121
0,rsh,23.504692,1.0180817,3.652180835713776e-122,9.597931236255804e-120
0,lncRNA:CR42862,23.064676,0.5264015,1.0479741372465404e-117,2.700074541846969e-115
0,CanB,20.90021,0.65955275,5.331098357257407e-97,1.0777020371440359e-94
0,Pdcd4,20.233406,0.60015666,4.974469222956803e-91,9.078406331896167e-89
0,Act5C,19.54882,0.56767887,4.2216426328647404e-85,7.11184412767214e-83
0,14-3-3zeta,19.501106,0.33275747,1.0743261584870946e-84,1.786917180065876e-82
0,sm,17.602566,0.5279049,2.3541653325892766e-69,3.156503313288071e-67
0,Fer2LCH,17.072142,0.3977608,2.3925723104953856e-65,3.0229230922989773e-63
0,CG10077,16.74154,0.39379272,6.527716782233309e-63,7.658410582013007e-61
0,lncRNA:roX1,15.749346,0.82175326,6.939499784335266e-56,6.85601708016281e-54
0,CG3662,15.521858,0.4201761,2.4680031837733113e-54,2.3330620025022525e-52
0,jeb,15.135774,0.6373666,9.406739972994124e-52,8.351659678725864e-50
0,heph,14.807495,0.55191004,1.3103327579843716e-49,1.10370336153299e-47
0,Rbp1-like,14.723983,0.35827264,4.522235616735637e-49,3.7372437738305827e-47
0,Fer1HCH,14.612944,0.39870107,2.3226161895191076e-48,1.8956010391478927e-46
0,kairos,13.755747,1.0143391,4.703968804235489e-43,3.287773940832677e-41
0,Hsp67Bc,13.703951,1.9968352,9.614692180942008e-43,6.645177984343504e-41
0,CG11030,13.675708,1.0235837,1.418204995256859e-42,9.70584043628913e-41
0,CG43324,13.380174,0.6483409,7.896226508054537e-41,5.136456253259239e-39
0,Ric,12.809703,0.374638,1.4468691728486296e-37,8.375269132700878e-36
0,Vha36-1,12.768192,0.41561797,2.4681992637989156e-37,1.3979369968240408e-35
0,Rm62,12.662609,0.34150836,9.527919082851354e-37,5.304951557146899e-35
0,Hasp,12.444735,0.3392332,1.4938044274794242e-35,8.044504170934276e-34
0,ctp,12.43451,0.26360637,1.697787131412987e-35,9.068667848279127e-34
0,fax,12.108302,0.38501307,9.544943119443511e-34,4.82386740728799e-32
0,CG30172,12.085947,0.42212304,1.2531795392047166e-33,6.23741634285984e-32
0,klg,11.889992,0.5019086,1.334201847104664e-32,6.399505896247405e-31
0,Df31,11.748327,0.5000883,7.20308257938555e-32,3.356329967841352e-30
0,Mnn1,11.56911,0.3191354,5.909244242462111e-31,2.677498942963867e-29
0,Spn,11.561711,0.3686955,6.441189589363194e-31,2.9084959176712154e-29
0,prim,11.533617,1.2224311,8.931068314574662e-31,4.0052640837375786e-29
0,CG42361,11.469259,0.80404824,1.8826441134769253e-30,8.19137206989629e-29
0,TM4SF,11.287004,0.27311394,1.5213404264684179e-29,6.3461629218396865e-28
0,CG2852,11.043519,0.38157976,2.3562060935164424e-28,9.241954647404793e-27
0,pdm3,10.985277,0.80982935,4.498540163034528e-28,1.7488407616057308e-26
0,Vha13,10.79275,0.23955145,3.724722280687683e-27,1.4064037577079353e-25
0,CG16779,10.409378,0.29806808,2.246851788546224e-25,7.810484788755921e-24
0,CG46301,10.32341,1.0270727,5.522617770412339e-25,1.8702885954437662e-23
0,CG31140,10.173346,0.3040374,2.607933032346297e-24,8.631798500007644e-23
0,br,9.885001,1.1792903,4.835776170662687e-23,1.5348333063407658e-21
0,Pde6,9.776662,0.3818371,1.4181097911452095e-22,4.415630961054041e-21
0,nAChRalpha5,9.6884985,0.33993486,3.374529404710679e-22,1.0240488770877211e-20
0,fend,9.409976,0.39380676,4.9625061926870756e-21,1.399298956478716e-19
0,Rim,9.045321,0.23654895,1.4922554597279142e-19,3.945319263747443e-18
0,Gycalpha99B,9.020192,0.4801632,1.8776047734371116e-19,4.924496351888951e-18
0,Alk,8.918067,0.28361306,4.744978508478367e-19,1.2130159066421349e-17
0,snRNA:7SKa,8.836219,0.28212303,9.901314569598e-19,2.497183751334313e-17
0,bma,8.824571,0.83001333,1.098806774011451e-18,2.7501563829543744e-17
0,chinmo,8.797628,0.23860678,1.3973787858048064e-18,3.457920385211894e-17
0,Lrp4,8.717162,0.39677018,2.8526056500303403e-18,6.941340415073829e-17
0,Optix,8.56846,1.7293048,1.0487728334120308e-17,2.4652728141384767e-16
0,nAChRbeta1,8.383305,0.22458732,5.146212643572716e-17,1.1519801386123592e-15
0,Hsp83,8.355984,0.22750436,6.488984056014522e-17,1.4427284347890154e-15
0,Pcd,8.195779,0.6869518,2.48975950403022e-16,5.354409146146823e-15
0,ssx,8.173672,0.5845783,2.991435461018603e-16,6.370739377274626e-15
0,nAChRalpha6,8.160526,0.3207145,3.3356794497620873e-16,7.058104342974851e-15
0,VhaAC45,8.0390005,0.5262571,9.057443237214184e-16,1.8683642721663168e-14
0,mbl,7.9725075,0.31421307,1.5548669225548962e-15,3.18239117793946e-14
0,RNASEK,7.8555045,0.2090715,3.981663393736875e-15,7.999855809434638e-14
0,DIP-delta,7.69306,0.66107136,1.4365722675012528e-14,2.7476797081465007e-13
0,Hsp26,7.5217113,1.0613496,5.406393350712713e-14,9.771665560985563e-13
0,VhaAC45RP,7.336017,0.23196876,2.2004397830157543e-13,3.79101218798838e-12
0,CG9368,7.3161736,0.6729153,2.5514146067563897e-13,4.365310928747261e-12
0,Cirl,7.205443,0.41597122,5.785555277652429e-13,9.664005780425916e-12
0,hfp,7.199381,0.23530413,6.048660711212926e-13,1.006068376523264e-11
0,Fkbp12,7.17548,0.23412171,7.205410973177935e-13,1.1909320778309191e-11
0,unc-13-4A,6.937367,0.53952926,3.9947467377814606e-12,6.124967576948471e-11
0,IscU,6.8143144,0.19351949,9.471435946327437e-12,1.3921103840575227e-10
0,spab,6.773794,0.79822576,1.2544812524917744e-11,1.8295098399269607e-10
0,svr,6.730315,0.29247722,1.6929577729288383e-11,2.4472458895803014e-10
0,Scgbeta,6.486781,0.46143693,8.7689666749336e-11,1.2040148600692528e-09
0,Ythdc1,6.442536,0.4695525,1.174936718777334e-10,1.6048511938393107e-09
0,sty,6.3943706,0.36831987,1.612099145886742e-10,2.152742152129247e-09
0,cass,6.3384213,0.23148364,2.3213125091482457e-10,3.0717065831025125e-09
0,Tsp42Ej,6.271056,0.1944482,3.5860748464492195e-10,4.665447869538886e-09
0,CG40498,6.2375536,0.21823664,4.444667482750818e-10,5.753983322497118e-09
0,Hsp23,6.230407,0.90021896,4.6522444140360075e-10,6.010864464152718e-09
0,Prx2,6.082783,0.35885018,1.181140436173628e-09,1.4725033521177865e-08
0,alphaSnap,5.989516,0.14133029,2.1046699078265703e-09,2.5559484832570362e-08
0,PAN3,5.9783883,0.22431414,2.2535591403362035e-09,2.734235189659992e-08
0,Sytbeta,5.97237,0.8888697,2.3383093448914473e-09,2.8240243374883837e-08
0,Hsp27,5.940547,1.0304092,2.8407240371421326e-09,3.3933739861861474e-08
0,CG8248,5.906065,0.7501856,3.503759420077454e-09,4.132800608601234e-08
0,Rgk2,5.876002,1.0507295,4.202939858554806e-09,4.926550378359514e-08
0,Fife,5.870536,0.2478622,4.343885702554513e-09,5.078196026624556e-08
0,SK,5.824802,0.1987735,5.7180413487489376e-09,6.567750290433657e-08
0,side,5.728585,0.28479305,1.0127186584597336e-08,1.1363896816533647e-07
0,CG11099,5.6401663,0.5013447,1.6988621715464513e-08,1.8602540778433644e-07
0,brat,5.5890946,0.3311341,2.2825628883577396e-08,2.4726196498780456e-07
0,Stacl,5.471114,0.17059438,4.4721489362928684e-08,4.7237971883350714e-07
0,Fer1,5.395632,1.4328893,6.828279813318422e-08,7.126576389754095e-07
0,CG12237,5.3033967,0.72698987,1.136676739681897e-07,1.1605231048500487e-06
0,Calr,5.288374,0.46362177,1.234083735422324e-07,1.2560697353562616e-06
0,DIP-gamma,5.1999884,0.65109193,1.9930093753987196e-07,1.9869607885234577e-06
0,CG13928,5.1507483,0.13637245,2.5944950662914634e-07,2.5460541576601814e-06
0,hig,5.0782013,0.22628962,3.810250449563412e-07,3.662523109529132e-06
0,14-3-3epsilon,4.9915285,0.07989517,5.990331644562153e-07,5.62000197914243e-06
0,ATP6AP2,4.9853635,0.26347265,6.184545219515352e-07,5.783980368998699e-06
0,OtopLa,4.979658,0.13891912,6.369669427405975e-07,5.952877402284104e-06
0,Pits,4.9599395,0.13031311,7.051514303979874e-07,6.5621032545535085e-06
0,kis,4.958589,0.12805599,7.100692724451866e-07,6.598522093302511e-06
0,Rlip,4.9500623,0.47011772,7.418967093886694e-07,6.874839747085413e-06
0,CG42402,4.9449787,0.31315133,7.615217393141455e-07,7.046757503230896e-06
0,RhoGAPp190,4.8838277,0.14828679,1.0404591126926656e-06,9.514010258024792e-06
0,CG13408,4.8418474,1.0520304,1.2863766205814284e-06,1.1633165034026132e-05
0,D1,4.7894435,0.2225826,1.6724456059355085e-06,1.488884502845026e-05
0,CadN,4.745143,0.1762603,2.0835937511981754e-06,1.8252281260496017e-05
0,mAChR-A,4.690044,0.21566036,2.7314660689095653e-06,2.356629293858942e-05
0,CG13551,4.63483,0.40000674,3.572308261156878e-06,3.048060425428661e-05
0,zld,4.630476,0.55538917,3.64826446229002e-06,3.100788812062799e-05
0,futsch,4.5238194,0.260607,6.073351067107965e-06,5.0002401642730996e-05
0,CG32052,4.5124726,0.4593149,6.407613556661448e-06,5.2622526334082145e-05
0,Spar,4.4777226,0.38189116,7.544353713484148e-06,6.130662201309939e-05
0,Spred,4.428698,0.15891759,9.48036872764764e-06,7.605130957343711e-05
0,CG8726,4.4259357,0.42243072,9.602508597345046e-06,7.693717254214263e-05
0,Dscam2,4.374116,0.16902679,1.219256263877448e-05,9.67453339815801e-05
0,beat-Ia,4.340615,0.5498254,1.420845088903604e-05,0.00011132918585684767
0,Rac1,4.324753,0.39894956,1.5270285160434082e-05,0.00011865851390189465
0,CG5079,4.3075576,0.7742519,1.6506700672040524e-05,0.00012781263808521654
0,arm,4.2934513,0.2411182,1.759169746120096e-05,0.00013557472412913818
0,Lim1,4.285184,0.49111035,1.8258797940748653e-05,0.00014046873825611085
0,Sesn,4.1664524,1.0732543,3.093763952093563e-05,0.00022980247784346763
0,CG17841,4.1383333,0.25623584,3.498378159128732e-05,0.00025810605845565153
0,CG14024,4.081762,0.5758571,4.4695615141800485e-05,0.00032340329458329205
0,Snx17,4.0748425,0.70695764,4.6045510160603565e-05,0.0003328041823489169
0,Sec61gamma,4.014096,0.35527235,5.9674066736201985e-05,0.00042111559447566814
0,Mlf,3.977763,0.18397067,6.95667052282205e-05,0.0004868219240476814
0,CG5532,3.8727696,0.4602663,0.00010760554515210103,0.0007307167252189186
0,Gbeta5,3.868527,0.305888,0.00010949481145177046,0.0007427784318411273
0,Cyp1,3.865164,0.09661678,0.00011101455601468697,0.0007523111222449649
0,Idit,3.8144593,0.3087165,0.00013648135134671074,0.0009107998764325949
0,RpL37-1,3.7357628,-0.005693255,0.00018714699068289424,0.0012213077309110104
0,CG42342,3.7357013,0.18637066,0.00018719282877129183,0.0012213077309110104
0,Ipp,3.6978676,0.26683635,0.0002174182114434285,0.001408021339756851
0,CG32809,3.6718245,0.24125096,0.00024082514218946036,0.0015474045811097843
0,RhoGAP71E,3.6198258,0.2259874,0.00029480147948543863,0.001863482887569883
0,CG42540,3.6161485,0.09625214,0.000299018848565402,0.0018880863383706787
0,aus,3.6077843,0.0960549,0.00030882308221769853,0.0019406672885416351
0,Dh31,3.5700393,0.7117626,0.0003569277075557379,0.0022238170115137013
0,Drl-2,3.5297232,0.60378444,0.00041599473375031494,0.0025641013691845515
0,CG18467,3.5281496,0.69817823,0.0004184757303035899,0.002574331037541747
0,kra,3.512373,0.13630472,0.0004441241114726482,0.0027181140310901706
0,ringer,3.4942381,0.23559093,0.00047541685208233903,0.002888107922497427
0,Plc21C,3.4586582,0.16243826,0.0005428732147434183,0.0032661877480441924
0,mGluR,3.4385629,0.31055412,0.0005848104890751153,0.0034992758772527392
0,CG13108,3.4079127,0.53316176,0.0006546180358823124,0.003865924041120712
0,CG31997,3.3882413,0.7473294,0.0007034238129337404,0.004130021850736974
0,SF2,3.3786793,0.2381907,0.0007283494998531443,0.00427255019110282
0,MtnF,3.3676705,0.38650063,0.0007580609784864921,0.004427076114361114
0,EMRE,3.3548336,0.2695775,0.0007941276526903522,0.004615142572468478
0,vg,3.33426,1.6191853,0.0008552670818888267,0.004937701869955704
0,Vha14-1,3.3283796,0.10308508,0.000873527144336183,0.0050298626978866985
0,His3.3A,3.306472,0.18892276,0.0009447878745106707,0.005385905714130244
0,Invadolysin,3.2823906,0.4857894,0.001029309047938376,0.00584238483365454
0,Nubpl,3.226687,0.33084005,0.0012523235433759433,0.006963830452797247
0,CG15651,3.2075114,0.58084637,0.0013388873753370017,0.007404452909060691
0,Hsp67Ba,3.1852055,0.661813,0.0014465124847203932,0.007935622827944439
0,aln,3.1851053,0.3607342,0.0014470131123101124,0.007935622827944439
0,mbf1,3.1775637,0.45851943,0.0014851802934521523,0.008124591613639168
0,CG12594,3.153604,0.42884225,0.0016126770994914163,0.008749206064127667
0,Pde8,3.1278574,0.6280451,0.0017608559018080382,0.009502113572795737
0,BI-1,3.1212294,0.27677178,0.0018009772863396513,0.00970268205924683
0,Rap1,3.086721,0.12934457,0.0020237748627227525,0.010805526898080849
0,Hr38,3.0781727,0.24160054,0.0020827424158618726,0.011070888084314322
0,CG46385,3.0590131,0.17764793,0.0022206737849982073,0.011709331274027466
0,VGlut1,3.042398,0.20726453,0.0023470140513357418,0.012311283287246167
0,RpL3,2.9002635,0.047667377,0.0037284902180366284,0.01880704854702545
0,RNaseMRP:RNA,2.8650188,0.38331002,0.00416984480038808,0.02082545065644218
0,CG5021,2.7946248,0.40572998,0.005195997709383144,0.025400078088279206
0,otp,2.7602565,1.6527597,0.005775597172600072,0.027993857192167078
0,VhaM9.7-a,2.7263575,0.06306457,0.0064037591375798505,0.03070999819992673
0,nvy,2.7258477,0.5880052,0.006413660064027593,0.030741572198785337
0,beat-IIIc,2.7103784,0.22563142,0.006720646535315557,0.03200771854804147
0,Pis,2.6662157,0.20882106,0.007671045765967611,0.03596059270953065
0,px,2.631436,0.16113837,0.008502483221353845,0.03951985480317988
0,CG8613,2.6227014,0.5816393,0.008723567808387952,0.040392403468322444
0,Pep,2.549714,0.114151634,0.010781131888161323,0.04866508863292333
0,CG34219,2.5073767,1.0578051,0.012163100301521563,0.0542140902177725
0,NLaz,2.5064092,0.62955326,0.012196435426360043,0.05432581745843084
0,Nrx-1,2.4286878,0.047981672,0.015153574113178785,0.0657154996195278
0,Jupiter,2.4182823,0.058968764,0.015593969841464342,0.067380718091694
0,CG5174,2.3880105,0.3740647,0.01693986087528459,0.07266963429269695
0,Prosbeta5,2.3860123,0.32999128,0.017032177639024478,0.07299504702439062
0,Rfx,2.3551636,0.78975725,0.018514557145699228,0.07850315614536556
0,CG15236,2.3545873,0.2315776,0.0185432849151782,0.07859960122111019
0,klar,2.3436365,0.1463383,0.01909676906147331,0.08071133659303932
0,salr,2.3369415,0.59745103,0.019442226918966077,0.08209217921440047
0,Dh44,2.3303566,0.93931204,0.019787314797133033,0.08333503731869489
0,twz,2.326664,0.6686492,0.019983159755304368,0.084052086806882
0,CG11317,2.280789,0.44584432,0.022560945976473148,0.09345864758223744
0,RpS10b,2.2686179,0.0035443844,0.023291568424254734,0.09600100661690941
0,CG15537,2.2487783,0.7220921,0.02452659847258477,0.10033608466057406
0,CG4199,2.2215135,0.8237354,0.026316198981099853,0.10686549457933706
0,HmgZ,2.2138395,0.06184981,0.026839825640371073,0.10878497250958527
0,Gdi,2.1896348,0.19561583,0.028550731514728804,0.114726792692213
0,shakB,2.1857867,0.06304671,0.02883122105998766,0.11564171084500545
0,Sp1,2.1724226,1.5804721,0.029823801006682346,0.11911390432456109
0,Vha68-1,2.133304,0.06522788,0.032899777240773996,0.12950960843132725
0,lncRNA:cherub,2.1128907,1.8321604,0.03461011329012574,0.13498868763201313
0,Su(var)205,2.1066055,0.26487058,0.03515178861544413,0.13681709194518243
0,Aps,2.1008124,0.10674194,0.035657438159966276,0.13825279947534874
0,CG4230,2.0837412,0.18271023,0.03718371989818432,0.1431148445993386
0,RpL18A,2.0704935,0.017757328,0.03840615844988218,0.1471302979683533
0,Rpt1,2.0581663,0.4087726,0.03957417940649534,0.15085718520491695
0,Ak2,2.0568037,0.16711275,0.039705117959237805,0.15131242748967075
0,SkpA,2.0335588,0.11337323,0.04199610350889535,0.1589368663902318
0,Dhit,2.0284264,0.06422246,0.04251673543606748,0.1606296445169427
0,Rab27,1.9883114,0.37499645,0.04677725762105823,0.1749155279284875
0,CG9016,1.977316,1.4624563,0.04800592452119195,0.17849401477319246
0,Septin2,1.9735024,0.4095565,0.048438348346279435,0.1798473854959344
0,CkIIbeta,1.9595145,0.13925886,0.050052560953476745,0.1846408340619552
0,Mic26-27,1.9586633,0.06885188,0.05015222114017519,0.18485278703559663
0,mir-9381,1.9501082,0.5193526,0.05116323397683546,0.18810433532613818
0,Ptp99A,1.9075991,0.044401202,0.056443057052321804,0.2038652472972811
0,RunxA,1.9043162,0.98010343,0.05686901391117486,0.2050655441253671
0,PlexA,1.8652464,0.11561585,0.06214687994193247,0.22100406019945673
0,CG11658,1.8613974,0.45038906,0.06268808090459221,0.22256724752400478
0,Ras85D,1.8332999,0.1705168,0.06675798960558829,0.23492233085630157
0,CG15772,1.8206683,0.23312327,0.06865728074863503,0.24043977104029385
0,RpS20,1.8188999,0.0014738127,0.06892670768711663,0.2409409255144221
0,hb,1.8016114,1.2539275,0.07160656572757736,0.24837854109114968
0,Psc,1.8009274,0.5433393,0.07171432140025479,0.24852477840756118
0,Bgb,1.8008889,0.36910796,0.07172039267286698,0.24852477840756118
0,COX7A,1.7770648,0.029361168,0.07555758095056997,0.2599022548927983
0,ab,1.7596153,0.22136796,0.07847304926447508,0.268245543011239
0,cathD,1.7554313,0.2979114,0.07918556387936194,0.27032951659517174
0,CG12279,1.7424724,0.45718443,0.08142580802156932,0.2768266797938993
0,Rbp9,1.7317189,0.06607853,0.08332363041137199,0.28247484613143137
0,bab1,1.7028626,0.8073967,0.08859377585364643,0.2983398807577945
0,fd102C,1.6962337,1.668842,0.08984161246838515,0.3012246086915822
0,bab2,1.6747597,0.47418463,0.09398138042373762,0.31311240840971405
0,Rho1,1.6492434,0.1647172,0.09909778626593675,0.32700776281627547
0,Hsp70Bc,1.6465575,0.9799398,0.09964903712827722,0.3284144338764893
0,Hou,1.6414121,0.37755662,0.10071189051679101,0.33100406237884794
0,ATPsynD,1.6261587,0.032780964,0.10391589858445384,0.3394964961212639
0,dpr19,1.6182065,0.2286913,0.10561809201732134,0.344372637495683
0,CG34125,1.615107,0.3097217,0.10628751967394538,0.3458687490132844
0,asRNA:CR45520,1.6091491,0.9447138,0.1075837492907709,0.34922195298437
0,Mpv17,1.6004605,0.45104676,0.10949645203535202,0.3544912653612729
0,danr,1.5998036,0.93451303,0.10964217810774635,0.3545897662652688
0,eIF2A,1.5881757,0.32990822,0.11224661735509896,0.36141155404214664
0,Cyt-b5,1.5697712,0.2668021,0.1164683696769926,0.37291918433647825
0,NUCB1,1.5666,0.24503995,0.11720822749036026,0.3747241141662613
0,car,1.566194,0.47221348,0.11730319939570716,0.37484534048141827
0,Aplip1,1.5185966,0.0795124,0.12886405717218524,0.4047988790921621
0,cdm,1.4714005,0.53799486,0.14118282351603584,0.43641554546998024
0,asRNA:CR45141,1.4613711,1.9633816,0.1439136517838211,0.44296682699447393
0,Sumo,1.4501922,0.04647248,0.14700491831233062,0.4504794573565535
0,Galphas,1.4501891,0.11513349,0.14700577725608077,0.4504794573565535
0,CG42748,1.4320179,0.18422654,0.15213867663353242,0.4620065197514712
0,CG12071,1.3936583,0.23192215,0.1634208133634366,0.4899715250474145
0,Eb1,1.3824371,0.118889205,0.16683751029848026,0.49755898441262614
0,CG6770,1.3770154,-0.009460498,0.16850751309487322,0.5011744504451413
0,Rx,1.3680657,1.4801534,0.17129152011736437,0.5078453461963375
0,OtopLc,1.3634156,0.19267288,0.17275156116813029,0.5106761560740679
0,CG6912,1.3478202,0.4439676,0.17771622459505654,0.5221212685063286
0,CG1504,1.3421326,0.67560446,0.1795530085228274,0.5265706602024091
0,CG43373,1.3154154,0.5904076,0.188370338442308,0.5474864514779755
0,Rop,1.302891,0.12811953,0.1926119873222456,0.556613484366463
0,Cnx99A,1.3010454,0.26832837,0.19324290525299037,0.5581912013682773
0,Rab26,1.3001742,0.1350523,0.1935412485540543,0.5587447273506044
0,jagn,1.2642163,0.40616181,0.20615241627715353,0.5864223643490138
0,DIP1,1.2508847,0.2445316,0.21097657762870003,0.5975926341972664
0,Fis1,1.2496561,0.012413838,0.2114252179170022,0.5982186398426806
0,CCHa2,1.2384511,1.4260184,0.21554884582573997,0.6070163072478206
0,CG32532,1.2384458,0.9530863,0.2155508439587771,0.6070163072478206
0,Rab2,1.221507,0.05113844,0.22189414225706006,0.6214170991597974
0,Rtnl1,1.2207097,0.019722296,0.2221959482125635,0.622024946784714
0,tyn,1.2204717,0.7079188,0.22228610955577588,0.6221078674664385
0,robl,1.2191823,0.22255579,0.2227750118501689,0.6231844864247188
0,beat-VII,1.2084519,0.12828611,0.2268735208821998,0.6305241252944386
0,CG45263,1.1970496,0.06840954,0.23128719706024004,0.6398134251308535
0,Phm,1.1853918,0.35997263,0.23586257466292648,0.6495984554749222
0,Ptx1,1.1744626,1.2092087,0.24020978879561827,0.6585156262181313
0,Non2,1.1743548,0.34526283,0.24025296134624974,0.6585156262181313
0,CG18599,1.1642874,1.9414436,0.24430753475921196,0.6658786572777526
0,CG7407,1.1596166,0.23873675,0.24620493380648578,0.6699384614241506
0,caup,1.1550058,0.68809223,0.24808803389245015,0.6736044742114408
0,dve,1.1514943,0.68084675,0.24952896711784767,0.6764618584544085
0,Ran,1.1509889,0.17071763,0.24973678508265373,0.6767460004095834
0,DIP-beta,1.1465553,0.32703146,0.2515654473004749,0.6804384474121533
0,CG5646,1.1320075,0.617539,0.2576313039159176,0.6934197733419003
0,CG3277,1.110957,1.1703433,0.2665868435069184,0.7122714769582977
0,CG31221,1.0912237,0.057173047,0.27517443235831485,0.7291373343795639
0,Roc2,1.0800027,0.300381,0.280141008013132,0.7393156949774161
0,Dop1R1,1.0774616,0.22228307,0.28127412055208534,0.74156138524366
0,run,1.0755559,1.1253506,0.28212590745074617,0.7429127102009628
0,RnpS1,1.0735024,0.45404983,0.2830457554039876,0.744106539532862
0,CG11523,1.0701233,0.47574085,0.2845638175655302,0.7470866259362771
0,CG13375,1.0664815,0.37840992,0.28620603542743883,0.7494514359339471
0,CG1275,1.0492685,0.52235466,0.2940545486203969,0.7637629509531559
0,NPFR,1.0301161,0.81555134,0.3029555407315381,0.7807091204574251
0,icln,1.0249484,0.7017707,0.30538755320508826,0.785663163703472
0,CG30428,1.0245401,0.28572968,0.3055802286140452,0.7857777307218305
0,CG44098,1.0232391,0.5466331,0.30619478289049584,0.787049970105852
0,chn,1.0128245,0.016543303,0.31114400360424843,0.7967376704457997
0,EloC,1.0110328,0.1475165,0.3120007019318215,0.7986926209593093
0,Ten-m,1.0022527,0.14912762,0.31622157152739294,0.8064430570954023
0,CG8818,0.99394006,0.315424,0.3202520587445342,0.8150517241726088
0,elB,0.9831934,0.26888186,0.32551226907952346,0.8244556744991399
0,Vhl,0.9751627,0.45605987,0.3294795783624149,0.8327296902639224
0,CaMKII,0.966136,0.052622493,0.33397613326843,0.8408596265850107
0,CG12384,0.94941676,0.16235721,0.3424086923419084,0.8565106067718782
0,AstC,0.9442699,0.89700186,0.3450317519466982,0.8606145065640878
0,Spn42Da,0.935844,0.8396963,0.34935350377393903,0.8690846345303974
0,AP-2sigma,0.9349197,0.101000786,0.34982967977986934,0.869855162064569
0,CG11635,0.92999005,0.7895902,0.3523762364922608,0.8734623179604427
0,Dscam3,0.91220397,0.26994538,0.3616613405356478,0.890597828830287
0,asRNA:CR44027,0.9051361,1.7519228,0.3653932899159489,0.8977688536827914
0,CG3198,0.89617413,0.12504983,0.37015976795398364,0.9065982014753672
0,Or63a,0.89593995,0.7665772,0.3702848223621864,0.9067354763024841
0,Sema2b,0.8941091,0.25257146,0.3712635372005947,0.9082857715166289
0,CLIP-190,0.8840441,0.07991714,0.3766724106131968,0.9179294279409135
0,Trp1,0.876997,0.09777211,0.38048827126093687,0.9243142696189148
0,CG43795,0.8748572,0.16360776,0.38165160219460126,0.9262840880748172
0,CG15877,0.8724671,0.853386,0.3829536091389518,0.9282439446754892
0,CCKLR-17D3,0.86795187,0.52303684,0.38542069762630726,0.9318174731940528
0,Den1,0.86230505,0.27746364,0.3885196630006612,0.9358280473687081
0,dod,0.8592587,0.27894017,0.39019780647151225,0.9380166807602764
0,Six4,0.85628474,1.6468753,0.39184030782565915,0.9405885357744175
0,CG4660,0.85593504,0.4522088,0.392033718440311,0.9408809242567463
0,CG11151,0.8535264,0.25993636,0.39336743844592903,0.9433926156560518
0,RpL6,0.85136276,-0.01859793,0.3945678661671279,0.945236419587249
0,CG32683,0.8380134,0.27401385,0.4020231723903379,0.9583788978971408
0,B52,0.83733946,0.015502124,0.40240180005893456,0.9585858688858593
0,CG30419,0.8363735,0.3370758,0.4029448002409952,0.9595314742962444
0,dan,0.8305904,0.8702928,0.40620504711851113,0.9644357829565661
0,Pomp,0.81807065,0.19328985,0.4133168576745111,0.9768246981653231
0,Nlg2,0.79734296,0.01990873,0.4252518777143366,0.9950148860467867
0,rdgB,0.7923463,0.06179138,0.4281587890879167,0.9988674059037644
0,Gyc89Db,0.78552794,1.0426797,0.43214408725011133,1.0
0,dpr7,0.7787119,0.08205235,0.4361494263033978,1.0
0,CG5071,0.7729157,0.47208333,0.4395722540400482,1.0
0,lwr,0.77136445,0.22785224,0.4404909527388613,1.0
0,TfIIS,0.7653441,0.34012353,0.444066679674493,1.0
0,28SrRNA-Psi:CR45859,0.76494896,0.2541174,0.4443019491542326,1.0
0,CG15628,0.7583802,0.007934302,0.4482234246864183,1.0
0,Eaat2,0.7536824,0.2708302,0.4510399757839255,1.0
0,Rab4,0.7288554,0.1634665,0.46609013758136264,1.0
0,CaBP1,0.7249309,0.58774656,0.46849442334424307,1.0
0,CNMaR,0.7231724,0.24983054,0.46957397437357695,1.0
0,mRpS28,0.7131082,0.3164633,0.47577881032823177,1.0
0,CG13982,0.6900289,0.6000219,0.49017600146784335,1.0
0,Ubx,0.68562764,1.9129819,0.4929479356331843,1.0
0,CG14312,0.684356,0.28414345,0.49375041797322783,1.0
0,Ets96B,0.6841911,1.3132073,0.49385448562689194,1.0
