names,scores,logfoldchanges,pvals,pvals_adj,significant
CG10375,3.8367262,0.38079795,0.00012468532219274818,0.0015012335001462764,False
CG34220,3.836579,5.041826,0.00012476004430439375,0.0015012335001462764,True
rgn,3.8325603,0.14496854,0.00012681651532698367,0.0015245828100609014,False
CG7766,3.829197,0.25801235,0.00012856205478164323,0.001544154844452278,False
slim,3.8215258,0.3352234,0.00013262857870425832,0.0015915429444510998,False
Tmem214,3.8157303,0.15332852,0.00013578074172379973,0.001627882250228767,False
alpha-Man-Ia,3.8147,0.1405842,0.00013634850546063288,0.0016331990535576263,False
Usp2,3.8129902,0.12207677,0.0001372956295523855,0.001643046058577728,False
Trf4-1,3.8061934,0.1737209,0.00014112205070280625,0.0016873009519880564,False
nord,3.8059075,0.80774397,0.00014128515083408925,0.0016877153472363027,False
fmt,3.8037288,0.12588564,0.00014253427048008038,0.0017010902035497332,False
Crtc,3.7982635,0.13047555,0.00014571328812071975,0.0017374524554503244,False
Aef1,3.793805,0.3170663,0.00014835621270282683,0.0017673623163328598,False
bol,3.7839205,0.2514724,0.00015437708744565508,0.0018357601167745773,False
CG15916,3.7821388,0.6436274,0.00015548658487257977,0.001847281849209492,False
TBC1D16,3.781278,0.1465177,0.0001560253673744586,0.0018520084257456063,False
Su(Tpl),3.7767594,0.12285629,0.0001588821036899915,0.00188421556181091,False
mirr,3.7762134,0.6140325,0.00015923060681978065,0.0018866457832388797,False
lncRNA:CR45333,3.768234,1.0162417,0.0001644065650220546,0.001946218256207025,True
msk,3.763267,0.481353,0.0001677079957595196,0.001981729374352597,False
Mekk1,3.758247,0.8193682,0.00017110799004471194,0.0020200889390723405,False
lncRNA:CR43264,3.751108,2.0454683,0.0001760548990795699,0.0020766260088918745,True
zip,3.744823,0.13028051,0.00018052100101445689,0.0021273954738385325,False
CG13293,3.7381787,0.16443194,0.00018535822385591836,0.0021824436034648454,False
Vha36-1,3.7372868,0.1792091,0.0001860166207112232,0.0021882349114999756,False
lovit,3.734937,0.97846127,0.00018776225077711566,0.0022048221404926717,False
Atg17,3.7327154,0.12008524,0.00018942667487581257,0.0022223808105965867,False
pnut,3.725198,0.15887722,0.0001951619561070214,0.0022876254266246754,False
Drep3,3.7238066,0.402359,0.0001962413491185486,0.00229822756454343,False
bif,3.7187574,0.14679451,0.00020020525460146414,0.002342561928284273,False
Arf6,3.717513,0.18763378,0.00020119361085266192,0.002352032069932364,False
side,3.7164981,0.13625409,0.00020200318663138282,0.0023593972198545513,False
z,3.7109919,0.46246198,0.00020644869859123992,0.0024091793068285014,False
Shal,3.7098982,0.11913981,0.00020734259005130681,0.0024174637384863987,False
CG15209,3.7037656,0.5038083,0.000212422530389205,0.0024744964976189305,False
Sema1a,3.7026598,0.19499402,0.00021335076845928726,0.0024831081466386486,False
sbm,3.70197,0.1619551,0.0002139317674161177,0.002487666746767953,False
cnn,3.6969569,0.17087105,0.00021819931597400936,0.002535047755878411,False
CG17059,3.6956973,0.21345627,0.00021928416324666113,0.002545400976202409,False
CG31345,3.6895647,0.2835411,0.00022463813755526293,0.0026029498478625703,False
lncRNA:CR45102,3.6880243,0.32474464,0.00022600213417110527,0.002616447614985307,False
NAT1,3.684322,0.14168288,0.00022931213230460235,0.002652430826128939,False
Ank2,3.678525,0.21742325,0.00023458673380590054,0.002711055129471885,False
Src64B,3.6722178,0.27135086,0.00024045461981391176,0.0027764268052326894,False
Axn,3.6717625,0.23194617,0.00024088347578667574,0.002778936674132501,False
Smg5,3.6691694,0.1342451,0.00024333973413644055,0.002804810619783183,False
Dlic,3.6668983,0.11398518,0.00024551047360358587,0.0028273511158204367,False
CG7220,3.6647656,0.11474878,0.00024756523475842694,0.002848517674891182,False
plx,3.6611044,0.18016796,0.00025113028934359825,0.00288700962552483,False
CG42813,3.6561632,0.23100568,0.00025601842153318087,0.002939749565268919,False
robo3,3.6560159,0.27611893,0.00025616539210296136,0.002939749565268919,False
brat,3.6551106,0.13476378,0.00025707117351372264,0.0029475699999740976,False
Mgat4a,3.648562,0.23724745,0.00026371221150827616,0.0030210797377669997,False
Akt,3.6465971,0.33686364,0.0002657360285359077,0.0030389655482696495,False
Tim8,3.6455257,0.13112618,0.00026684573357120203,0.003049002555761387,False
CG3655,3.6451063,0.22908244,0.0002672812246612097,0.003051325188573671,False
Chro,3.6271107,0.21199712,0.00028661029665668714,0.0032691486962403375,False
CG31191,3.6210485,0.42849347,0.00029341159914812666,0.0033438234282796046,False
CG9240,3.6139026,0.4088662,0.0003016224468682998,0.0034344185024692015,False
simj,3.611876,0.12372756,0.00030398985695248993,0.0034583781128620936,False
dome,3.6065788,0.39466026,0.00031026076618779894,0.003526666494556815,False
MSBP,3.6055381,0.1929015,0.00031150680817408323,0.0035377696278370385,False
CG17168,3.6044564,0.35294798,0.0003128070012631919,0.0035494680454217107,False
fz,3.603965,0.11549654,0.0003133991129845113,0.003553118502688937,False
CG43347,3.6024282,0.11896444,0.00031525856815009295,0.0035711186081829496,False
CG8188,3.5987551,0.13068576,0.00031974412633933483,0.0036188094919025493,False
Shaw,3.5965934,0.1585447,0.00032241189604825023,0.0036458625766557728,False
Mgstl,3.5940483,0.6348088,0.00032557950998023284,0.0036785165615995353,False
PI31,3.591558,0.17895226,0.00032870713076553606,0.00371066297101301,False
Adk3,3.5894303,0.21269335,0.000331401290832753,0.003737865203040665,False
tbc,3.5854578,0.12156649,0.0003364873782254181,0.0037887267779622914,False
Vha100-1,3.5797958,0.11148054,0.00034386264800135544,0.0038684547900152484,False
CG8861,3.5710018,0.12010655,0.00035561841431542955,0.003997284828147771,False
nAChRalpha5,3.5675035,0.25067505,0.00036039876152708754,0.0040475553217657525,False
Spt6,3.5651464,0.21447478,0.0003636529851078895,0.004080615050655566,False
CG3907,3.5587418,0.16269143,0.00037263565995122015,0.0041778434912619735,False
Spred,3.556746,0.17362742,0.0003754767580663273,0.00420610792923405,False
metro,3.545388,0.16836262,0.0003920354921572319,0.004387858915626939,False
shep,3.5324125,0.1384628,0.00041178638814155555,0.004601082602193911,False
Ndfip,3.5321405,0.25656575,0.0004122104147518307,0.004601907264094355,False
stas,3.5311854,0.1944771,0.0004137017372607469,0.004614635677085072,False
Hrb87F,3.5302098,0.25658524,0.00041523033299081585,0.004627757909668634,False
snama,3.5299547,0.25043896,0.00041563078205790623,0.00462829531884821,False
l(1)G0289,3.5278666,0.15817045,0.0004189232198531511,0.004661008559585441,False
HUWE1,3.5269012,0.13749889,0.00042045351597958327,0.004674077157336484,False
Gs1l,3.5254104,0.14015697,0.0004228270516375436,0.004696489821231887,False
ome,3.5215664,0.46740943,0.00042900541409537625,0.004761090490889564,False
alphaTub84B,3.5198615,0.23203391,0.0004317721291085219,0.00478775171011475,False
HSPC300,3.5168388,0.9446841,0.00043671876567133504,0.004838519882733004,False
Flo1,3.5125582,0.13675348,0.00044381473471792935,0.004912995462673624,False
Piezo,3.5105455,0.3967154,0.00044718841160148044,0.004946174855592132,False
oc,3.5086303,0.57883704,0.0004504207780011206,0.004977736772863519,False
Lrp4,3.5064976,0.13502601,0.0004540456503020491,0.00501357970165456,False
Prps,3.5006883,0.11115164,0.00046405804399718203,0.005119834339313998,False
CG6765,3.4983795,0.23756514,0.00046809454260173937,0.005160035478009107,False
MFS17,3.4919217,0.12480291,0.00047955877064138284,0.005281980089042557,False
tty,3.488165,0.11858073,0.0004863482088489231,0.005352274258186641,False
CG34353,3.4855547,0.10640514,0.0004911179058125365,0.005395726824729707,False
Pka-R2,3.4846013,0.117361926,0.0004928708674444184,0.0054104621539011345,False
CG4101,3.4795606,0.16922487,0.0005022365960436367,0.0055086718464218585,False
tsr,3.4778988,0.10912212,0.0005053607789934889,0.005538315793139653,False
Sema2a,3.4769642,0.29365677,0.0005071254773723726,0.00555302397722748,False
Pcl,3.4699638,0.32470474,0.0005205283878524275,0.005690302010300247,False
Tnpo,3.468254,0.11440243,0.0005238519030348185,0.005721873654096022,False
Optix,3.460985,0.66523623,0.0005382029606268745,0.005873743274615557,False
AdipoR,3.4526222,0.14837722,0.0005551660727731151,0.006048824374990657,False
faf,3.4463544,0.11734444,0.0005682047913926088,0.006185758872327158,False
CG2258,3.4445229,0.10634725,0.0005720680730995315,0.00622266099381444,False
Not3,3.4421644,0.10487622,0.000577079438606525,0.00627198000272104,False
elB,3.4317632,0.15932083,0.0005996710919945141,0.006506753219494563,False
CG13594,3.4252763,0.262126,0.0006141746186564313,0.006653136429633559,False
Cmpk,3.4216511,0.123071484,0.0006224212674709513,0.006736915530945881,False
Polr2F,3.4207149,0.17315248,0.0006245677445581474,0.006750006646463813,False
mts,3.4206755,0.16715237,0.0006246581493226786,0.006750006646463813,False
CG32206,3.4185154,0.10613279,0.0006296373217422874,0.006798220548638994,False
CG33639,3.4122972,0.28609464,0.0006441780856718626,0.006943301088371607,False
ND-MNLL,3.4120936,1.392714,0.0006446596139888401,0.006943301088371607,True
pasha,3.4042358,0.607494,0.000663494529491788,0.007140309678560274,False
Cul3,3.3986852,0.25749573,0.0006771061831626873,0.0072808308074940355,False
Tmtc3,3.3935041,0.71387565,0.0006900450393885852,0.007413893554837293,False
ChT,3.3918798,0.18113054,0.0006941486022609542,0.00745188940662495,False
eIF3j,3.390194,0.15677258,0.0006984318107949358,0.007491750199057515,False
GlyRS,3.386973,0.63829005,0.0007066839413809821,0.0075740840046868724,False
Dyrk2,3.375327,0.08185228,0.0007372797340213114,0.007882714161952832,False
AcCoAS,3.3745809,0.11765724,0.0007392816610251764,0.007897691890951885,False
ewg,3.3662763,0.10738382,0.0007619032927843002,0.008132745139874659,False
CG12576,3.3608198,0.17377561,0.0007771149055137598,0.008288384625365911,False
nAChRalpha2,3.3591065,0.21361037,0.0007819490535405976,0.008333179694666222,False
CG3168,3.3562584,0.81258696,0.0007900468530475955,0.008412654496795303,False
Jupiter,3.3509116,0.17242275,0.000805460307031511,0.008569836788983041,False
disco-r,3.349123,0.82345384,0.0008106781865001713,0.008618374895317355,False
Drl-2,3.3459394,0.27350584,0.0008200431826177395,0.008710887162164185,False
tutl,3.3444502,0.2118734,0.0008244579499175965,0.008750708773761889,False
CG43066,3.3400207,0.108839236,0.0008377213062496024,0.008884308284196752,False
CG12391,3.3396168,0.21288376,0.00083894058854311,0.008890063978593925,False
ChAT,3.3377237,0.12532681,0.000844676646723967,0.008936434088528926,False
disco,3.3358326,0.7542342,0.0008504438262978925,0.008983149733683079,False
Zip102B,3.3358274,0.1950999,0.000850459533386739,0.008983149733683079,False
CG31211,3.334905,0.12669095,0.000853285944273614,0.009005764905827541,False
Nlg2,3.3301826,0.15332203,0.0008678905134839647,0.009152553248137477,False
fabp,3.327422,0.024666676,0.000876535828092478,0.009236311773163721,False
Acsl,3.3271496,0.15125407,0.0008773923411705162,0.00923792897674726,False
beat-IV,3.325972,0.12403999,0.0008811074613500865,0.009269617327574168,False
CG7546,3.3248904,0.26972255,0.0008845330340826204,0.009294315372871712,False
Hecw,3.3247843,0.24859299,0.0008848697512528548,0.009294315372871712,False
flfl,3.3204677,0.13182898,0.000898667686105383,0.009431703989955856,False
dpr2,3.3180544,0.23751603,0.0009064684830069382,0.009505982335763103,False
Btk,3.317676,0.22730339,0.0009076968348055186,0.009511273053703759,False
CG42458,3.3142478,0.37372142,0.0009189003741633058,0.009620996746219792,False
CG33144,3.3120759,0.16327539,0.0009260645368394766,0.009680579167916247,False
spi,3.3114305,0.14426184,0.0009282028475926979,0.009695218932725,False
sca,3.3097122,0.2599509,0.000933919781306846,0.00974718500903253,False
AstA-R1,3.3070319,0.32321736,0.0009429019891122143,0.009833120743598807,False
CG6154,3.306604,0.17066526,0.000944343316131433,0.00984034193018797,False
Jhbp2,3.3059568,0.36572248,0.000946526478959549,0.009855054497552893,False
CG4467,3.3057413,0.16527292,0.0009472552382351068,0.009855054497552893,False
Ssadh,3.3046014,0.15937139,0.000951115893377605,0.009887391486536178,False
atos,3.2967622,0.10068253,0.0009780624278497483,0.010159478499561813,False
CG2082,3.292569,0.10525054,0.0009927656267434608,0.010304060296531655,False
Acly,3.2918108,0.11947142,0.0009954459527495624,0.010323725192682912,False
Spf45,3.290907,0.22494192,0.0009986493132513345,0.010348779160979918,False
wech,3.2864792,0.08374021,0.0010144829486485052,0.010504575212956151,False
wnd,3.2824175,0.28444213,0.0010292108220233975,0.010648685197942868,False
Sams,3.2806888,0.10752446,0.0010355391523169434,0.010705731283591374,False
CG1440,3.2797713,0.3814781,0.0010389121601848306,0.010732158635871599,False
Trpm,3.277483,0.25857687,0.0010473701595753256,0.010811032126331326,False
Pex19,3.274142,0.13861011,0.0010598331766101612,0.010931089435366968,False
BI-1,3.2735703,0.13312729,0.0010619793772369455,0.010944634523053698,False
pds5,3.2678332,0.28846097,0.0010837422618010027,0.011160167178734463,False
Pkc98E,3.2652385,0.1781935,0.0010937197413543108,0.011254093501484451,False
CG32052,3.2621782,0.09160386,0.0011055965325980858,0.011367400968966233,False
CARPA,3.2584348,0.497228,0.0011202858082610817,0.011509425739288986,False
dac,3.2565265,0.41359043,0.001127844107677528,0.011568986397254268,False
CG12531,3.256292,0.12135244,0.001128776040705828,0.011569514176969251,False
Pak3,3.253557,0.24610896,0.0011396990318022907,0.011672365766081138,False
Pcb,3.2521791,0.36741635,0.0011452384710539318,0.011719963792561263,False
CG43078,3.2511213,0.19876742,0.0011495079838042428,0.011754501873297862,False
CG2059,3.248078,0.50492793,0.0011618736555790163,0.011871710602105968,False
e(r),3.2457092,0.12536226,0.0011715840924140268,0.011960966175292489,False
Pdk,3.245504,0.3015949,0.0011724295611702227,0.011960966175292489,False
Tsp86D,3.243166,0.45311493,0.0011820936325441967,0.012050201964026954,False
Lim3,3.2415621,0.35975742,0.001188765150299708,0.012108817112355166,False
S6KL,3.232145,0.303549,0.0012286468147340883,0.012505359524094439,False
TM9SF2,3.231077,0.13913289,0.0012332471133603643,0.012542466772101538,False
eIF3g1,3.229249,0.10763031,0.0012411576296350708,0.01261315642181348,False
wkd,3.2272515,0.26530486,0.0012498549796684415,0.012691726764175673,False
Ufd4,3.226697,0.11001996,0.001252279629707647,0.012706528443520063,False
CG32278,3.2248023,0.11673215,0.0012605966580424058,0.012781049449596614,False
dpr19,3.2192073,0.09111989,0.0012854556500293227,0.013023043362671781,False
Nf1,3.2135813,0.11996041,0.001310907089353393,0.013270661906089047,False
Fie,3.2075222,0.13118045,0.0013388370587002916,0.01354297070925468,False
sano,3.2043557,0.34425768,0.001353650686114127,0.013682284627338176,False
Gycbeta100B,3.2038765,0.114635915,0.001355905877077004,0.013684027054371608,False
Dld,3.201441,0.120383665,0.0013674207384763366,0.013789645820091375,False
eIF4G2,3.1997929,0.097289145,0.0013752643982943799,0.013858109044162691,False
Rnp4F,3.1970644,0.43365967,0.0013883388120571293,0.013979135624851095,False
CG14762,3.1922157,0.119607605,0.0014118590984330698,0.01419420700337455,False
msn,3.1884673,0.12099938,0.0014302922050232186,0.014368531784407562,False
Ctl2,3.1878579,0.87861896,0.0014333095155114105,0.014387843417738681,False
east,3.182884,0.10769072,0.0014581599043940734,0.01462612301048712,False
Bx,3.182184,0.12789291,0.001461689132441392,0.01465033958831418,False
trol,3.1795893,0.42024463,0.0014748393523266196,0.014770875830466297,False
Su(var)205,3.1781669,0.111295596,0.0014820938586265488,0.014832226429819384,False
beat-IIb,3.16698,0.19811116,0.0015403087896477734,0.015391374521651516,False
Dap160,3.164661,0.106729425,0.0015526380388388456,0.01550278406560975,False
osi,3.1641986,0.11875463,0.0015551056222953353,0.015515632404677833,False
HmgD,3.1626754,0.18290266,0.0015632651027416946,0.015585207473464239,False
MEP-1,3.1593344,0.93626297,0.0015812991795047275,0.015745090550096676,False
Zyx,3.1592607,0.09468289,0.0015816985940736385,0.015745090550096676,False
Dgk,3.1582596,0.3778454,0.0015871417253558611,0.01578731436122333,False
jus,3.1574242,0.13523619,0.0015916955073361097,0.015811367956097944,False
CG32425,3.1573746,0.089201435,0.0015919664996893136,0.015811367956097944,False
nebu,3.1570187,0.08973914,0.0015939114141378017,0.015818728082908393,False
EMRE,3.1561286,0.09230643,0.00159878327395943,0.015855103562133516,False
Hk,3.1550264,0.20962067,0.0016048358847871593,0.0159027977274481,False
Flad1,3.1548123,0.5372063,0.0016060131342712047,0.0159027977274481,False
CG42671,3.15352,0.11814012,0.0016131406379631503,0.015961346372617313,False
DIP-zeta,3.1521132,0.46831965,0.001620933745631491,0.016026387823625126,False
Gycalpha99B,3.1511085,0.09940373,0.0016265200878978923,0.016069529289457374,False
CtsL1,3.1467578,0.119958475,0.0016509168084115249,0.016298307184468397,False
CG33947,3.140509,0.34704226,0.0016865465623348834,0.016612610066776886,False
CG14312,3.1402316,0.21058318,0.0016881437739227634,0.016615887033217314,False
dpr3,3.138722,0.16743363,0.0016968641401184298,0.016689217665536056,False
CG7379,3.1366081,0.36502874,0.0017091442687949487,0.016784869724936938,False
CG8745,3.1327999,0.21136144,0.0017314748786830935,0.016991471176919976,False
Sf3b2,3.1308196,0.16641705,0.0017431925320761405,0.01709369393394066,False
Synj,3.1242728,0.16743553,0.001782451595195984,0.01746073716542838,False
Gapdh1,3.1239424,0.12755479,0.0017844538851014486,0.01746073716542838,False
wde,3.1239166,0.09468382,0.001784609590043403,0.01746073716542838,False
RabX4,3.1233227,0.19559956,0.0017882150522654217,0.017482995377059257,False
unc79,3.1209078,0.10001184,0.0018029449521706474,0.017611149458621453,False
Sdb,3.120735,0.5168409,0.001804003589901406,0.017611149458621453,False
lncRNA:CR45668,3.119944,1.7872716,0.0018088533587252067,0.017645384657497563,True
Ndf,3.119684,0.19774573,0.0018104515713975478,0.017647873626234257,False
Eip74EF,3.1194391,0.19080769,0.0018119563377245855,0.01764944868621279,False
Flo2,3.1190388,0.12948205,0.0018144211621156793,0.017660365977925946,False
Nak,3.1159372,0.23516701,0.001833612316365941,0.0178339495462979,False
Nin,3.1104844,0.18974507,0.0018678085949303293,0.018153110160787373,False
Tpst,3.110253,0.27610552,0.001869270445739569,0.018153890359954128,False
Manf,3.109678,0.2710662,0.0018729133944134706,0.018175836043274003,False
Egfrap,3.106623,1.1693999,0.00189237614780914,0.018351160577278303,True
NKAIN,3.1057792,0.16950513,0.0018977842180665787,0.01839003290958322,False
anchor,3.1054351,0.36294985,0.0018999932016720634,0.018397870795851815,False
CG31808,3.0978408,0.108392656,0.0019493611191841354,0.01884812737754197,False
spidey,3.0972846,0.0970822,0.0019530230967062245,0.01886964962552926,False
salm,3.0966873,0.79423994,0.001956962528821638,0.01889204946802856,False
Sesn,3.0964973,0.5390932,0.001958216999654102,0.01889204946802856,False
WASp,3.094825,0.47825786,0.001969290490891825,0.018984942810211722,False
CG3618,3.0928018,0.2539227,0.0019827643180485867,0.0191008234158053,False
RIC-3,3.091342,0.11977823,0.0019925403256672108,0.0191668959584679,False
Nt5c,3.0858648,0.112703785,0.002029610270226767,0.01950920186596907,False
CG44247,3.084737,0.10073733,0.0020373225079515123,0.019569018826376367,False
SRPK,3.0837767,0.08388709,0.002043909035838388,0.01961794355801053,False
ERp60,3.0822878,0.26062635,0.0020541620880495885,0.019701963384650797,False
shrb,3.078582,0.10065414,0.002079882018414374,0.01993409899486862,False
Srp14,3.0780687,0.18777609,0.0020834691908928685,0.019940422711653277,False
cib,3.0780532,0.25636116,0.002083576893691016,0.019940422711653277,False
CG5273,3.0775433,0.2966598,0.0020871459382995824,0.01996004194269033,False
slpr,3.072761,0.115581125,0.0021208825156350313,0.020267924549414045,False
CG44838,3.0721757,0.08885096,0.002125046220406659,0.020283032666000234,False
Xpc,3.0718882,0.2110329,0.0021270942932837384,0.020283032666000234,False
ND-42,3.070743,0.10930433,0.002135267979783834,0.020346208306279607,False
beat-Ib,3.0700738,0.068013534,0.0021400584516656765,0.020377078300642747,False
Cyp28d1,3.0689545,1.0302922,0.0021480931902314216,0.02042398300987039,True
Fak,3.067996,0.11787936,0.002154995059223244,0.020474790367457286,False
tinc,3.0674791,0.13653642,0.0021587255714939167,0.020495414746698023,False
l(3)L1231,3.064732,0.119335674,0.002178651171090325,0.02066965804196886,False
kug,3.063551,0.15376069,0.0021872690220276106,0.020736446572469557,False
VhaAC39-1,3.0609324,0.1055345,0.0022064897384918643,0.020903586996238715,False
shakB,3.0561535,0.13373603,0.002241963887333301,0.0212243555328239,False
CG2076,3.0510924,0.32614645,0.002280103671884813,0.021569879228629546,False
PVRAP,3.0488844,0.1167238,0.002296927725708352,0.021713403104897663,False
CG32204,3.0480647,0.10300071,0.0023032036921698455,0.021757078731209037,False
CG4452,3.0435066,0.36481997,0.0023383822172544024,0.022073521792185954,False
prage,3.0426629,1.1160651,0.0023449485277981692,0.022119614971477346,True
vsg,3.0402274,0.13249885,0.0023639964059637315,0.022283294673144497,False
Rbp9,3.0383942,0.15301609,0.0023784258305910564,0.022403236855889953,False
Mitofilin,3.0327117,0.16227081,0.0024236696180852876,0.022813050703181004,False
Polr1G,3.02922,0.14862381,0.00245185933212182,0.023061869451739953,False
drl,3.017554,0.3065241,0.0025482360578272857,0.02395123161648822,False
Mdh2,3.016712,0.11629791,0.002555325158614293,0.024000695199565266,False
2mit,3.0116713,0.080034986,0.0025981373248634967,0.024372777755498613,False
Bap60,3.0116115,0.4087462,0.0025986500483602404,0.024372777755498613,False
CG7879,3.0084193,0.31352574,0.0026261050600952054,0.024612710762946504,False
RyR,3.0052118,0.24639034,0.002653959411687628,0.02485604181723124,False
hid,3.0035653,0.68174046,0.0026683628263593877,0.02497313927233786,False
hiw,3.0031493,0.07705608,0.0026720123955334013,0.024989496709828394,False
gprs,2.997686,0.12694907,0.002720377810819033,0.025423730038522115,False
woc,2.9970117,0.16176605,0.002726402864003633,0.025461928665961434,False
cno,2.9932804,0.17172302,0.0027599603567093223,0.025757016397131034,False
Hsc70-3,2.9925358,0.09033684,0.0027667014485581332,0.025801601869449162,False
rb,2.9919746,0.45891342,0.0027717943284463996,0.025830764167223897,False
CG4168,2.9910007,0.23250958,0.0027806495491021033,0.02587658291444875,False
Wdr20,2.9854379,0.36653727,0.0028317257453352794,0.026333245784646547,False
GC1,2.9834492,0.17621069,0.0028501943625995085,0.026486247471398543,False
CG15537,2.982821,0.55804753,0.0028560502055673454,0.026521907916010546,False
Axud1,2.9787576,0.15905458,0.002894195783172384,0.026857155784523395,False
ClpX,2.9719267,0.24497347,0.0029593728081898345,0.027442596118288233,False
sbr,2.971105,0.18799879,0.0029673012618902073,0.02749671268070333,False
Pcyt2,2.9663641,0.81220686,0.003013434905262262,0.02790453464069494,False
CG31715,2.9659877,0.18769751,0.003017126849853103,0.027919047047232238,False
CG18766,2.9649622,0.25237697,0.003027199928437266,0.02799254543255853,False
GlcAT-P,2.9642367,0.08613476,0.0030343486524059436,0.028038917927295428,False
Dys,2.9607706,0.109174125,0.003068703399888841,0.028336446011622888,False
kra,2.9559011,0.12325613,0.003117569088288716,0.028767456334349528,False
CG1090,2.9550147,0.083805405,0.003126542222121726,0.028830010385038234,False
Agps,2.9469771,0.23275693,0.0032089701372901543,0.029548610794668976,False
HtrA2,2.9463866,0.7194362,0.003215103253478283,0.029584353466879997,False
CG9609,2.9460614,0.27826422,0.0032184854710298086,0.029594750937251002,False
Slmap,2.9427803,0.14790252,0.0032527920968190584,0.029889292414127574,False
CD98hc,2.9394615,0.13624255,0.0032878310508131048,0.030190146755893918,False
Tango1,2.9288805,0.1740492,0.003401851535227809,0.03119353047654809,False
Men,2.9254744,0.12712106,0.0034393138237759093,0.031493089647676276,False
PH4alphaEFB,2.9234924,0.31153587,0.0034612859436302956,0.03167221260397081,False
Pink1,2.9215567,0.23119408,0.0034828690088507083,0.03184752872393758,False
CG1902,2.9195268,0.18524082,0.0035056331425446776,0.03203339324967807,False
Rh2,2.9128172,0.6183193,0.0035818403911173804,0.03269432659248055,False
CycT,2.9127214,0.05876858,0.0035829399005458135,0.03269432659248055,False
side-V,2.9122646,0.12042037,0.0035881864270840198,0.03271947928652604,False
ncm,2.911496,0.1959282,0.003597024996416155,0.03277732902420824,False
Hsp67Bc,2.9085588,0.3748411,0.003630987235322445,0.03306387544846634,False
Sec61gamma,2.906262,0.10718409,0.003657750371125164,0.03328451514998937,False
CG15522,2.9036672,0.48786122,0.0036881992202653147,0.03353836522787975,False
CG6912,2.9028099,0.19302683,0.0036983123517345404,0.03360707074812715,False
ClC-c,2.901136,0.20849039,0.003718126828067599,0.03376377783055166,False
CG7888,2.8979847,0.679155,0.0037556878748592638,0.03408131124009028,False
CG14229,2.895426,0.3374933,0.0037864430323075065,0.03433668836750906,False
ATPsyndelta,2.8832362,0.100662954,0.00393612272959116,0.035669415632295066,False
CG15099,2.8794484,0.36210933,0.00398371485789649,0.036075818906106054,False
mam,2.8729615,0.07943111,0.004066436549508279,0.03676687432176296,False
ras,2.8728075,0.20832579,0.004068419730886099,0.03676687432176296,False
tmod,2.8677754,0.12505606,0.00413368834521669,0.03733104113824558,False
Tom40,2.854877,0.12083132,0.00430535046504253,0.038854605158419535,False
CG44245,2.852337,0.57563615,0.0043399066743959784,0.039139583872040605,False
CG32815,2.8514795,0.24850637,0.004351629540843164,0.03921838968908036,False
CG15160,2.8511765,0.35423738,0.004355778009854569,0.03922887117853943,False
Syx16,2.848135,0.2545684,0.004397625875529487,0.03957863287976539,False
Nplp1,2.8457782,0.15362476,0.004430304082539082,0.03984544534193261,False
CG1927,2.8397894,0.2383313,0.004514332790110967,0.040573415090327025,False
Clic,2.8390484,0.2946303,0.004524831092001347,0.040617442010790004,False
Treh,2.8390071,0.38310474,0.004525413630425919,0.040617442010790004,False
Gclc,2.8383396,0.32469738,0.004534889406968914,0.04067470771847886,False
kibra,2.8353512,0.50257385,0.004577532466240202,0.04102917913123892,False
CG30197,2.8349507,0.39890268,0.004583275030371661,0.04105264751130445,False
lgs,2.8339546,0.08013055,0.004597586123946207,0.04115278042823785,False
PAPLA1,2.8266153,0.27371138,0.0047042796158068625,0.04207912467780951,False
eIF3d1,2.8249278,0.19178994,0.004729127932974928,0.04227261295189834,False
VGAT,2.819716,0.16985586,0.004806617165538342,0.04293606359971027,False
CG4393,2.8186634,0.29030862,0.004822406468161539,0.0430478403475833,False
kek1,2.8154645,0.13051823,0.0048706789932598145,0.043449234196492846,False
bbc,2.8132856,0.120515704,0.004903807857267785,0.04371508496913073,False
Oamb,2.8073258,0.17063542,0.004995468078161247,0.044502000370873755,False
alpha-Catr,2.8070998,0.18022262,0.004998973129249948,0.04450305346771295,False
Cep97,2.8051026,0.23280297,0.005030057837840705,0.04474946512473044,False
CG30423,2.8024306,0.09637264,0.00507191050735002,0.04509127474058137,False
CG1703,2.7942734,0.20414986,0.005201648864198165,0.046213432099772744,False
ThrRS,2.7939568,0.16484725,0.0052067447918607,0.046227450381790276,False
Lis-1,2.791752,0.13520446,0.00524234866968615,0.046512127967370705,False
Rab6,2.7893424,0.16076383,0.00528152119016916,0.046828062374374334,False
dao,2.788418,0.11274519,0.005296614753238858,0.046930221077247876,False
CG14657,2.787064,0.31945097,0.005318794365774694,0.04709498515247944,False
side-VII,2.7866688,0.10046525,0.005325287404294414,0.04712072491072633,False
NP15.6,2.7844574,0.09499963,0.005361735615270418,0.047411309545527115,False
twin,2.784175,0.10745223,0.005366406564498181,0.047420700912916,False
Pka-C1,2.7831328,0.165695,0.005383678439363257,0.04750942558309818,False
Scamp,2.78227,0.107625365,0.005398010346387232,0.0476039301688109,False
Ocrl,2.7749684,0.22392583,0.005520706333252757,0.04865330732323356,False
CG33169,2.7664397,0.73711675,0.0056672073620316074,0.049910928107972735,False
chn,2.761832,0.14837633,0.00574780322425317,0.05057152112041285,False
C1GalTA,2.7617123,0.1343687,0.005749912675334611,0.05057152112041285,False
poe,2.7573376,0.15893066,0.005827417533735034,0.05121890728647382,False
